label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13
1	1328 m^2	0.5034	badminton	Natural Language Processing	-0.2444	1.2036 m^3	1418	-1384	-124	Human Computer Interaction	-1.245	486	0.7772	-0.3023
0	1207 m^2	1.3149	basketball	Bioinformatics, Robotics Engineering	-1.0749	0.7264 m^3	323	1140	1012	Games and Playable Media	0.269	-755	-0.9073	1.4484
1	3 m^2	0.3235	badminton	Natural Language Processing	-0.0864	-0.718 m^3	868	585	652	HUMAN COMPUTER INTERACTION	-0.346	427	1.8387	1.3217
0	-111 m^2	1.3939	running	Robotics Engineering	-0.7536	1.8875 m^3	1335	1532	1529	Games and Playable Media	0.3101	73	1.7752	1.5179
2	1017 m^2	1.7734	volleyball	Computational Media	-1.0492	0.3614 m^3	-87	927	-202	Natural Language Processing	0.6504	1050	1.1501	1.352
2	2073 m^2	0.7808	baseball	Computational Media	0.4831	-0.0472 m^3	-363	1950	410	Natural Language Processing	1.1197	653	0.1265	1.2516
4	23 m^2	-0.3374	motor sports	Data Science	0.0828	-0.5513 m^3	1644	2482	393	Electrical Engineering	0.1835	-1501	0.6586	-1.585
6	813 m^2	-1.1961	soccer	Computer Science	0.4633	0.779 m^3	-344	69	-279	Computer Game Design	-0.2379	33	0.3814	1.6109
2	1688 m^2	0.673	baseball	Computational Media	0.1554	-1.0408 m^3	1705	-133	-1001	Natural Language Processing	1.4064	-113	2.323	0.2139
3	1191 m^2	1.4073	tennis	Bioengineering	-0.1914	1.3372 m^3	-1736	1258	1451	Bioengineering	1.5373	-859	1.1425	-0.1374
1	166 m^2	0.9717	boxing	Natural Language Processing	-0.5853	0.1112 m^3	-111	1669	197	Technology and Information Management	-0.1585	617	-0.8917	-0.5605
5	779 m^2	0.5178	ice hockey	Statistics, Computer Engineering	0.1428	2.1591 m^3	512	-117	1457	Computational Media	1.7821	-97	0.6809	0.0685
4	841 m^2	1.6132	Motor Sports	Data Science	1.422	1.4616 m^3	368	-28	261	Bioinformatics	0.5392	-811	0.22	1.3835
3	-520 m^2	0.6087	tennis	Games and Playable Media	-0.5816	0.6043 m^3	-862	-400	1071	Statistics	0.4134	-1711	-0.3409	1.5078
6	1121 m^2	-0.106	?	Electrical Engineering	0.6411	0.9333 m^3	1128	45	1438	Computer Game Design	0.4706	-223	1.483	-1.1897
3	1066 m^2	-0.1883	tennis	Games and Playable Media	0.2926	0.8683 m^3	1013	449	588	Statistics	0.4754	-618	-0.8872	
3	2687 m^2	1.1462	tennis	Games and Playable Media	0.2124	0.4864 m^3	308	733	461	Statistics	-0.1338	1413	0.0273	0.3987
4	2242 m^2	1.0083	motor sports	Data Science	-0.0815	-1.0798 m^3	27	-1400	1420	Bioinformatics	-0.2103	970	-1.3467	1.1287
1	1141 m^2	-0.4521	boxing	Natural Language Processing	-2.0015	0.3956 m^3	-1592	-288	1002	Technology and Information Management	0.0506	110	0.6007	0.4989
5	-1653 m^2	0.2433	golf	Computer Game Design	1.7476	1.1796 m^3	796	414	813	Data Science	0.8809	-1622	0.7044	2.2437
5	429 m^2	1.018	GOLF	cOMPUTER gAME dESIGN	0.1551	0.6376 m^3	-716	-2255	232	Data Science	1.3369	-322	0.3192	0.9878
0	-1409 m^2	1.1332	football	Bioinformatics	-0.0651	1.7477 m^3	797	-450	1081	Games and Playable Media	-0.244	-1275	0.4213	1.7277
3	-307 m^2	0.9837	tennis	Games and Playable Media	0.2159	-0.3187 m^3	1058	-572	1827	Statistics	0.634	-142	1.0471	0.2372
2	-93 m^2	0.859	motor sports	Technology and Information Management	0.1096	1.1081 m^3	58	490	-674	Natural Language Processing	1.3652	1552	1.5011	2.8131
1	-391 m^2	1.3135	track & field	Applied Mathematics	1.1029	0.0057 m^3	287	67	862	Technology and Information Management	0.3748	172	1.0916	0.6853
5	65 m^2	0.6446	ice hockey	Computer Game Design	-0.5332	0.0795 m^3	-578	439	-493	Computer Engineering	0.5031	1309	0.121	1.491
5	876 m^2	1.2627	ice hockey	Statistics	0.5494	-0.8801 m^3	1251	538	-182	Data Science	0.3128	256	0.3463	0.5443
2	909 m^2	0.2852	Volleyball	Computational Media	1.2753	-1.1612 m^3	60	1695	461	Natural Language Processing	1.1564	1930	2.2631	0.5081
2	1391 m^2	0.244	volleyball	Technology and Information Management	0.0619	1.0377 m^3	1602	1944		Natural Language Processing	-0.3442	-10	0.9877	2.1033
5	253 m^2	-0.7469	golf	Computer Engineering, Statistics	0.4137	-0.663 m^3	-875	45	2203	Robotics Engineering	0.5623	-180	0.5794	2.1615
1	540 m^2	1.6453	soccer	Applied Mathematics	0.6665	0.3464 m^3	-760	-435	-671	Biotechnology	-0.0944	1160	0.609	-0.8753
4	532 m^2	1.2984	motor sports	Data Science	0.169	0.8704 m^3	1230	134	735	Bioinformatics	0.9492	71	1.2577	1.9174
0	-545 m^2	-0.2517	basketball	Robotics Engineering	0.2922	1.2239 m^3	-579	147	1808	Games and Playable Media	0.5465	-608	1.5925	2.081
6	206 m^2	-0.4493	soccer	Computer Science, Biotechnology	1.2428	-0.0646 m^3	-100	697	-130	Computer Science	1.4713	-1274	0.6398	0.1077
1	-535 m^2	0.5056	badminton	Applied Mathematics	0.3469	0.0899 m^3	1512	836	-1048	Technology and Information Management	0.3217	683	-0.4624	-0.3453
2	396 m^2	-1.0554	volleyball	Computational Media	0.6814	0.2566 m^3	816	1356	9	nATURAL lANGUAGE pROCESSING	1.7064	1653	0.3843	0.6228
2	387 m^2	-0.2202	volleyball	Computational Media	0.7038	-0.4331 m^3	-1582	1492	-1887	Natural Language Processing	0.5062	261	0.1368	0.9382
6	815 m^2	0.3202	soccer	Computer Science	1.2356	0.4542 m^3	449	281	-465	Computer Game Design	0.1323	401	1.201	0.7147
2	-153 m^2	-0.897	volleyball	Computational Media	2.127	-0.7277 m^3	371	899	146	Natural Language Processing	-0.1227	1773	?	1.0512
5	1290 m^2	0.8392	GOLF	Computer Game Design, Statistics	0.8217	-1.4073 m^3	-775	764	-19	Data Science	2.4518	166	1.0617	-0.4402
3	392 m^2	0.1511	ice hockey	Games and Playable Media	0.9449	1.2822 m^3	1137	19	1637	NULL	-0.1304	614	-0.6696	0.3006
3	N/A	-0.2966	soccer	Games and Playable Media	-0.6001	-0.6094 m^3	-581	-445	154	Statistics	-0.2228	184	0.5007	1.4007
5	370 m^2	0.9749	golf	Computer Game Design	1.4374	0.5334 m^3	2791	-760	1849	Robotics Engineering	-0.4163	479	0.8864	1.5035
5	-103 m^2	-0.8922	ice hockey	Statistics	1.5634	-0.2141 m^3	-412	1094	857	Computer Engineering	1.3604	-1054	-0.1371	0.6991
2	755 m^2	0.3731	volleyball	Technology and Information Management	0.7287	0.0933 m^3	1202	244	-838	Natural Language Processing	-0.1563	1868	1.2397	1.0625
4	1253 m^2	2.9562	motor sports	Computer Science	1.4901	-1.284 m^3	164	1286	13	Bioinformatics	0.2285	1476	1.0363	-0.6192
0	-268 m^2	0.9779	running	Bioinformatics, Robotics Engineering	-1.1396	1.3678 m^3	-59	-513	-1399	Games and Playable Media	0.5818	-742	0.9143	-0.773
0	465 m^2	2.1849	football	Bioinformatics, Human Computer Interaction	0.4706	-1.1274 m^3	817	1265	-17	Games and Playable Media	1.0825	-691	1.979	0.5043
2	563 m^2	0.0852	volleyball	Computational Media	0.3389	-0.6855 m^3	14	-524	912	Natural Language Processing	0.5237	849	0.8899	-0.6834
0	-313 m^2	1.5803	track & field	Bioinformatics	-0.1377	-0.4136 m^3	100	1418	-591	Games and Playable Media	0.2766	172	1.872	0.9705
2	28 m^2	-1.3285	baseball	Computational Media	0.6014	-0.1546 m^3	413	2177	1166	Natural Language Processing	-0.9157	578	-0.5113	-0.1885
5	77 m^2	-1.9253	tennis	Statistics, Computer Game Design	0.753	1.2581 m^3	871	506	1365	Data Science	-0.2465	-414	0.969	-0.6164
5	-23 m^2	0.0846	golf	Statistics, Computer Game Design	1.2341	0.0614 m^3	930	2465	1273	Computer Engineering	2.1437	1269	2.2761	0.2759
1	1008 m^2	1.1544	football	Applied Mathematics	1.1305	0.4157 m^3	950	2410	1696	Human Computer Interaction	1.2189	2072	0.7135	0.4134
4	1277 m^2	0.213	motor sports	Data Science	-0.4129	-0.5452 m^3	339	-1495	113	Electrical Engineering	-0.6029	287	0.1542	1.0333
4	-815 m^2	-0.4013	motor sports	Data Science	0.8584	1.0315 m^3	-92	887	217	Electrical Engineering	0.2645	1208	0.3105	0.7865
3	-234 m^2	0.7752	track & field	Bioengineering	0.2085	0.9453 m^3	1575	782	1873	Bioengineering	-0.3716	-435	0.6744	0.7882
4	-752 m^2	1.673	motor sports	Data Science	0.4727	0.8427 m^3	-305	-963	442	Applied Mathematics	1.4255	782	0.7596	-0.2909
3	916 m^2	1.5193	track & field	Games and Playable Media	1.4739	1.1174 m^3	-478	-120	732	Bioengineering	-0.3628	585	-0.325	0.3115
4	1679 m^2	1.9033	motor sports	Data Science	-1.4308	-0.7144 m^3	765	1625	-2024	Bioinformatics	0.0844	776	2.1381	-0.5579
2	1194 m^2	-1.1632	Volleyball	Computational Media	0.0265	1.6028 m^3	263	311	-658	Natural Language Processing	1.5215	1571	1.5481	-0.1642
5	-272 m^2	0.3159	golf	Computer Game Design	-1.4005	-0.3102 m^3	729	-303	543	Computational Media	0.2013	-446	0.0551	1.7504
5	-249 m^2	1.8326	golf	Computer Game Design	-0.2283	-0.3064 m^3	1390	-151	-547	Computational Media	0.2787	472	1.9106	0.7909
6	2137 m^2	-0.1439	soccer	Computer Science	2.036	-0.0988 m^3	-431	1631	-624	Computer Science	1.2631	44	-0.0319	-0.0369
1	-175 m^2	0.6769	badminton	natural language processing	1.1588	-0.4105 m^3	-938	362	1548	Biotechnology	1.2193	1276	0.6517	0.1894
3	529 m^2	0.0211	tennis	Bioengineering	-0.616	0.661 m^3	360	1290	1253	Statistics	1.2356	-101	0.7411	-0.0175
5	-1019 m^2	1.3292	ice hockey	Computer Engineering, Computer Game Design	-0.9689	n/a	-213	155	1042	Computational Media	0.1568	-282	0.9987	1.2072
6	696 m^2	0.0962	soccer	Electrical Engineering, Computer Science	0.2476	1.5758 m^3	-596	3870	938	computer science	0.266	498	1.613	-0.328
4	265 m^2	1.0637	motor sports	Data Science	2.136	-1.1434 m^3	-870	2295	-39	Applied Mathematics	2.1363	156	?	1.5126
4	696 m^2	0.5811	motor sports	Data Science	0.9181	-0.5812 m^3	775	1234	1029	Bioengineering	1.7804	-470	-0.3941	-0.5626
6	385 m^2	0.426	soccer	Electrical Engineering, Biotechnology	0.7293	-0.3289 m^3	-187	231	964	Computer Game Design	0.3275	-205	0.6779	0.2483
3	1395 m^2	0.291	track & field	Bioengineering	-0.5332	0.1144 m^3	3	510	281	Bioengineering	0.286	-1083	2.3198	0.3796
4	1325 m^2	0.132	motor sports	Data Science	0.3305	0.1259 m^3	-895	-1193	-213	Applied Mathematics	0.6711	1669	0.9005	1.1989
0	-238 m^2	-0.7196	football	Robotics Engineering	-0.685	-0.4574 m^3	758	521	335	Games and Playable Media	0.6691	214	0.9726	0.0853
2	-126 m^2	1.1406	VOLLEYBALL	Technology and Information Management	0.9076	1.2182 m^3	-528	1125	-890	Natural Language Processing	1.8083	413	0.9979	2.7692
0	-1195 m^2	0.9485	football	Human Computer Interaction	1.0666	-0.3223 m^3	702	901	-527	Games and Playable Media	-0.2099	None	1.6397	2.49
2	814 m^2	-0.8544	volleyball	Computational Media	1.2266	1.7758 m^3	1027	1419	-169	Computer Engineering	0.4298	787	0.3939	0.1154
4	2343 m^2	0.7643	motor sports	Data Science	1.1352	-0.3568 m^3	83	443	94	Applied Mathematics	0.4752	158	1.2445	?
3	-607 m^2	0.631	tennis	Bioengineering	0.9185	0.4106 m^3	-321	199	899	Bioengineering	1.5009	676	0.6909	0.6543
5	-61 m^2	-1.2003	golf	Computer Engineering	-0.048	1.6417 m^3	-1764	3467	903	Computer Science	1.0026	791	0.2382	1.0674
2	-423 m^2	-0.897	track & field	Technology and Information Management	-0.7369	0.2576 m^3	1171	-72	77	Natural Language Processing	0.7977	-922	-0.1857	1.2408
2	-268 m^2	-1.5065	baseball	Technology and Information Management	1.2187	-1.7684 m^3	198	2644	1028	Natural Language Processing	-0.4408	-306	1.1409	1.9208
4	388 m^2	0.5694	tennis	DATA SCIENCE	1.8901	1.2134 m^3	194	1178	293	Bioinformatics	1.1833	815	1.8094	0.9442
4	1692 m^2	0.3137	motor sports	Data Science	0.2026	-0.263 m^3	-1165	756	827	electrical engineering	0.4901	1201	0.5118	1.7076
6	651 m^2	-0.4321	soccer	Electrical Engineering, Computer Science	0.2164	-0.209 m^3	-577	712	-409	Computer Game Design	0.8114	-121	2.3705	0.7315
2	541 m^2	0.7786	volleyball	Technology and Information Management	1.2696	-0.1824 m^3	-770	19	338	Natural Language Processing	1.0249	-634	0.7564	2.1125
4	400 m^2	1.126	motor sports	Data Science	-0.3799	-0.6823 m^3	-346	1200	533	Bioinformatics	1.0842	-107	0.319	0.8088
4	-1216 m^2	1.0236	motor sports	Data Science	-0.4356	1.5075 m^3	221	1202	-1724	Electrical Engineering	0.6983	153	-0.4241	0.6137
2	712 m^2	0.9815	baseball	Technology and Information Management	0.5441	0.5027 m^3	343	1060	-540	Natural Language Processing	-0.8119	133	0.5831	0.8229
4	381 m^2	-0.4997	motor sports	Data Science	-0.1753	-1.7045 m^3	-398	94	-611	Bioinformatics	1.4155		-0.7946	0.7926
4	1529 m^2	-0.2603	motor sports	Data Science	1.4862	-0.053 m^3	300	-150	807	Bioinformatics	0.5867	-26	-0.6217	0.5775
5	348 m^2	0.3247	soccer	Computer Game Design	1.2079	-0.2476 m^3	1027	108	1231	Data Science	0.7019	230	1.2374	1.635
3	896 m^2	-0.4173	tennis	Games and Playable Media	-0.2544	1.2827 m^3	-93	936	593	Computer Engineering	-0.578	-530	0.2909	0.8654
0	-1290 m^2	2.0909	football	Human Computer Interaction, Robotics Engineering	-1.5909	-0.4914 m^3	-358	418	-663	Games and Playable Media	1.0365	252	0.143	1.1899
1	-681 m^2	1.7418	Boxing	Natural Language Processing	-0.545	0.0109 m^3	-1096	-558	859	Biotechnology	0.8415	-127	0.8159	-0.9563
5	261 m^2	0.6239	ice hockey	Statistics	2.1609	-1.0157 m^3	-666	1282	120	Computer Engineering	2.1937	-719	0.3695	0.2878
5	-1239 m^2	0.5169	ice hockey	Statistics	-0.0776	0.416 m^3	-936	-371	428	?	0.9702	105	0.6298	1.1598
1	886 m^2	2.4831	badminton	Applied Mathematics	0.7483	-0.4288 m^3	721	805	-280	Biotechnology	1.3394	-885	0.9379	0.301
5	-1677 m^2	0.9612	golf	Computer Engineering	-0.6262	0.0984 m^3	-396	184	667	Computational Media	-0.895	984	1.0549	-0.127
3	824 m^2	1.0388	track & field	Games and Playable Media	-0.4531	0.6988 m^3	-1086	-1556	1562	Bioengineering	0.6408	1220	0.8063	-0.1988
6	885 m^2	0.7263	soccer	Electrical Engineering, Computer Science	0.0124	2.13 m^3	968	-253	506	Computer Game Design	0.74	-184	0.5667	-0.1227
2	1266 m^2	-0.0508	baseball	Computational Media	0.2361	-0.6907 m^3	1219	1463	-79	Natural Language Processing	-1.1849	927	0.6265	0.0254
3	894 m^2	1.2937	tennis	BIOENGINEERING	1.3271	2.7923 m^3	-528	-106	-293	Statistics	1.3668	4	0.3031	0.4344
6	1294 m^2	0.6309	soccer	Biotechnology	1.6844	1.3444 m^3	1106	-680	-637	computer game design	0.674	-399	1.2813	-0.7496
4	10 m^2	0.087	motor sports	Data Science	1.7438	-0.5789 m^3	-783	1160	837	Applied Mathematics	1.0263	-155	1.5471	1.2843
5	-163 m^2	0.4263	golf	Statistics, Computer Game Design	1.3	0.0581 m^3	824	150	73	Robotics Engineering	1.6209	601	0.6823	1.0042
6	155 m^2	0.9961	soccer	Electrical Engineering, Biotechnology	-0.4327	-0.035 m^3	-433	-595	816	Computer Science	1.1628	200	-0.3945	0.5151
4	302 m^2	0.7668	motor sports	Data Science	1.9321	0.615 m^3	-542	932	447	Electrical Engineering	1.3566	-159	0.1431	-0.2742
0	-684 m^2	-0.8958	basketball	Bioinformatics, Robotics Engineering	0.3732	1.361 m^3	-971	807	217	Games and Playable Media	-1.0195	-1373	1.5751	0.3677
5	1232 m^2	0.0609	ice hockey	Computer Game Design	0.6143	-1.0075 m^3	464	638	747	Computational Media	0.4449	242	-0.0382	1.9721
6	2034 m^2	n/a	None	Computer Science, Biotechnology	0.3384	-0.9788 m^3	1243	1728	-959	Computer Science	0.5694	-412	0.831	-0.7272
2	1394 m^2	-0.5543	badminton	Computational Media	1.0132	-0.2581 m^3	-675	156	-981	Natural Language Processing	-0.3309	-191	1.0608	-0.5633
1	-822 m^2	0.47	badminton	Applied Mathematics	0.0344	0.4625 m^3	1788	-910	224	Human Computer Interaction	0.1908	1276	1.5594	-0.0068
1	454 m^2	0.4756	badminton	Applied Mathematics	1.4954	-1.2115 m^3	127	997	1569	Human Computer Interaction	0.8481	382	0.6924	-0.3633
6	2304 m^2	0.14	soccer	Electrical Engineering, Biotechnology	-1.12	0.3575 m^3	670	1919	981	Computer Science	1.1163	1174	0.0088	1.3029
4	1370 m^2	-0.7677	motor sports	Data Science	1.46	-0.4085 m^3	609	458	-661	Electrical Engineering	0.4404	646	0.6427	-0.8007
2	34 m^2	0.848	baseball	Computational Media	-0.4662	-0.459 m^3	1279	78	-120	Natural Language Processing	0.923	989	1.8633	0.5106
2	2603 m^2	-0.7774	volleyball	Technology and Information Management	1.2138	-0.5545 m^3	-118	1312	383	Natural Language Processing	-0.0643	1124	0.5992	0.0082
6	158 m^2	0.1733	soccer	Computer Science, Electrical Engineering	1.1606	0.4134 m^3	-139	2215	1567	Computer Game Design	0.4329	803	1.3831	1.2502
0	-183 m^2	1.8748	running	Bioinformatics, Robotics Engineering	-0.0544	1.8843 m^3	-1218	329	1668	Biotechnology	0.9907	-456	1.1562	0.37
0	-1631 m^2	2.0358	running	Robotics Engineering, Bioinformatics	-0.3735	0.19 m^3	1079	1407	1201	Games and Playable Media	1.5125	-570	0.2109	2.0275
1	-181 m^2	0.7674	badminton	Applied Mathematics	0.6383	-0.0425 m^3	1326	-1851	-958	Biotechnology	1.9127	636	0.623	?
4	861 m^2	1.3554	motor sports	Data Science	1.4355	0.4885 m^3	1343	-1521	-1325	gAMES AND pLAYABLE mEDIA	0.9875	-354	1.2212	0.2314
2	771 m^2	-0.6587	baseball	Computational Media	0.5134	-1.0601 m^3	-597	-233	-407	Natural Language Processing	0.8639	243	0.9223	-0.1423
2	388 m^2	1.2646	volleyball	Technology and Information Management	0.7742	0.1481 m^3	186	1538	604	Natural Language Processing	-0.4228	-1029	-0.1229	1.0357
4	524 m^2	0.3662	motor sports	Data Science	0.7816	0.5842 m^3	997	1022	1154	Electrical Engineering	1.4721	515	-0.5177	-0.1349
1	-398 m^2	0.285	boxing	Natural Language Processing	-0.0694	-0.3424 m^3	869	-494	-1415	Biotechnology	0.5358	-770	0.2654	-0.0317
1		0.2565	badminton	Natural Language Processing	-1.16	-0.0765 m^3	643	-537	754	Biotechnology	1.3894	2474	-0.7274	0.9971
4	1582 m^2	-0.2835	motor sports	Data Science	-0.1387	0.2844 m^3	-335	-10	-681	Bioinformatics	0.2016	1860	-0.1719	0.8393
2	1328 m^2	1.1001	baseball	Computational Media	1.1565	-1.1315 m^3	362	1579	-330	Natural Language Processing	1.3076	775	1.1723	1.7929
2	698 m^2	0.1843	baseball	Computational Media	0.6806	-0.0757 m^3	-956	-480	765	Natural Language Processing	1.1863	1090	0.6568	-0.3358
1	305 m^2	1.1282	boxing	natural language processing	-0.3163	0.4412 m^3	553	-46	324	Technology and Information Management	1.2373	-410	-0.4038	1.3391
2	174 m^2	-0.2115	volleyball	Technology and Information Management	-0.5588	-0.5832 m^3	-424	836	-1165	Natural Language Processing	1.1959	1438	-0.5916	1.4949
5	807 m^2	0.1493	golf	Computer Engineering	-0.407	-0.133 m^3	-791	484	1591	Data Science	0.1456	1338	1.6871	1.3848
6	994 m^2	-0.1243	soccer	Biotechnology	1.8968	1.636 m^3	275	1259	878	Computer Game Design	1.035	262	0.7377	0.7719
4	1730 m^2	0.956	Motor Sports	Data Science	0.4081	0.4448 m^3	-355	741	71	Natural Language Processing	0.9132	460	1.7676	0.1835
1	836 m^2	2.155	boxing	Applied Mathematics	1.0424	0.8848 m^3	1952	342	1104	Human Computer Interaction	1.6289	1342	1.4085	0.5389
6	2100 m^2	0.6917	soccer	Computer Science	-0.2892	1.4604 m^3	824	2237	-4	Computer Game Design	0.8108	-544	2.0549	-1.6736
3	566 m^2	-0.3051	tennis	Games and Playable Media	1.3819	-0.9692 m^3	244	244	-217	Bioengineering	1.2154	35	0.0843	0.1946
4	1518 m^2	0.9755	motor sports	Data Science	1.0167	-0.9633 m^3	-1574	-92	1052	Bioinformatics	0.766	420	0.1541	2.0789
1	-438 m^2	1.8192	badminton	Applied Mathematics	1.3183	0.4479 m^3	3077	1284	349	Human Computer Interaction	0.542	-551	1.4607	0.5129
4	240 m^2	1.3283	motor sports	Data Science	?	0.2887 m^3	-529	-812	1011	Electrical Engineering	0.9183	838	0.7592	0.3321
6	501 m^2	-1.4118	soccer	Biotechnology	0.4473	1.3948 m^3	-587	1949	1958	Computer Science	-0.3762	611	0.9501	-0.6722
2	181 m^2	-0.8665	volleyball	Computational Media	-0.2486	-1.563 m^3	1023	-594	2541	Natural Language Processing	0.6733	1857	0.6742	1.6054
3	658 m^2	-0.9982	tennis	Bioengineering	-0.39	1.1032 m^3	434	2381	370	Statistics	0.7467	28	0.1533	-0.2726
0	641 m^2	0.3035	basketball	Human Computer Interaction, Bioinformatics	1.0593	-0.0789 m^3	1538	-239	528	Games and Playable Media	0.1305	1278	-0.6736	1.4968
6	-504 m^2	0.7771	soccer	Biotechnology, Electrical Engineering	0.2906	1.1927 m^3	981	59	-847	Computer Game Design	0.3964	-276	0.4483	1.5928
5	-310 m^2	-1.4868	golf	Computer Game Design	0.3867	1.836 m^3	151	-973	2013	Computer Engineering	0.121	280	-0.1873	1.082
1	-906 m^2	0.922	badminton	Natural Language Processing	-1.2918	0.5468 m^3	-815	1078	562	Technology and Information Management	0.6209	1150	1.4473	0.101
2	1742 m^2	0.4129	boxing	Technology and Information Management	1.4562	-0.2941 m^3	522	1546	-1329	Natural Language Processing	-0.0429	1806	1.2008	-1.0452
4	479 m^2	0.8766	motor sports	Data Science	0.9514	-0.2531 m^3	1268	971	1677	Bioinformatics	0.4806	281	1.4811	2.4356
0	1413 m^2	1.8769	basketball	Robotics Engineering	0.7028	0.95 m^3	325	-31	-420	Games and Playable Media	0.0342	-939	0.784	1.2068
2	553 m^2	-0.968	volleyball	Computational Media	-0.0407	1.3196 m^3	1595	1058	-296	Natural Language Processing	1.5312	552	1.3822	0.0668
1	603 m^2	1.0827	badminton	Natural Language Processing	-1.1374	-0.6866 m^3	-545	194	1305	Biotechnology	0.1112	1655	-0.5691	1.191
5	-174 m^2	0.9949	ice hockey	Statistics, Computer Game Design	-0.9785	0.272 m^3	-566	107	351	Data Science	0.0484	-1304	0.5374	0.212
6	591 m^2	-0.4987	soccer	Computer Science, Electrical Engineering	1.7187	-1.4035 m^3	-517	46	-630	Computer Science	1.236	1375	-0.9553	-1.1365
2	582 m^2	0.04	baseball	Computational Media	0.8058	-0.4847 m^3	-859	1689	-808	Computer Science	0.8748	932	1.85	-0.5055
0	-276 m^2	1.5294	football	Human Computer Interaction	0.5441	1.5346 m^3	879	42	670	Games and Playable Media	0.7513	638	1.0851	0.5848
2	1607 m^2	-0.2906	motor sports	Technology and Information Management	0.6937	None	1401	1250	216	Biotechnology	1.767	1566	1.4512	0.9796
1	361 m^2	0.9207	badminton	Applied Mathematics	0.4682	-0.7451 m^3	1517	-656	743	Biotechnology	0.2917	1319	0.8549	0.7498
1	-668 m^2	1.4065	boxing	Applied Mathematics	0.4466	-0.4114 m^3	431	-1136	286	Human Computer Interaction	0.5347	1686	-0.4042	1.2528
6	598 m^2	0.3113	soccer	Electrical Engineering, Biotechnology	1.7363	1.3141 m^3	150	2034	-297	Computer Science	0.4106	3	0.9327	0.0634
5	-305 m^2	0.1072	golf	Computer Game Design, Computer Engineering	0.3436	1.156 m^3	451	780	-270	Robotics Engineering	1.6201	1107	0.5498	0.4239
6	1374 m^2	0.0131	motor sports	Computer Science, Electrical Engineering	1.7561	0.6012 m^3	257	595	-221	Computer Game Design	1.3807	1152	0.1151	-2.3489
6	-631 m^2	0.0473	running	Computer Science	-0.6851	1.0606 m^3	-285	-152	-1294	Computer Game Design	-0.7742	949	1.9856	0.6868
4	-307 m^2	-0.8025	motor sports	Data Science	-0.5479	0.3281 m^3	-258	385	826	Electrical Engineering	0.4523	1006	1.444	0.2874
6	960 m^2	0.1118	basketball	Computer Science, Electrical Engineering	0.6058	-0.0288 m^3	275	826	-100	N/A	0.4847	938	0.0257	0.6059
6	963 m^2	-0.4467	soccer	Electrical Engineering, Biotechnology	0.21	0.4355 m^3	1495	1349	922	Computer Science	0.474	485	1.2137	0.1928
4	-304 m^2	-0.2237	motor sports	Data Science	-0.157	0.7003 m^3	-744	2308	535	Bioinformatics	1.3374	1341	0.3267	2.1165
5	480 m^2	-1.1062	motor sports	Computer Game Design	1.9074	0.9878 m^3	-396	454	768	Robotics Engineering	-0.5426	204	0.9633	1.1675
2	-628 m^2	-0.646	baseball	Technology and Information Management	0.3549	-0.6203 m^3	202	3996	1335	nATURAL lANGUAGE pROCESSING	1.5092	1702	0.3383	-0.3049
2	-230 m^2	1.4121	baseball	Technology and Information Management	1.5363	-0.1694 m^3	840	462	1377	NATURAL LANGUAGE PROCESSING	0.0645	143	0.6988	1.1911
5	-80 m^2	0.4608	ice hockey	Computer Engineering	0.2566	0.7057 m^3	611	1667	1148	Computer Engineering	1.3195	322	1.0346	0.5478
2	157 m^2	-0.0515	baseball	Technology and Information Management	0.4095	-0.0367 m^3	-220	1385	617	Natural Language Processing	0.3388	856	0.0754	0.4557
0	338 m^2	2.6151	football	Robotics Engineering	1.2126	-0.2195 m^3	-820	-532	351	Games and Playable Media	0.9894	-285	1.1663	0.9238
0	1063 m^2	0.9418	football	Human Computer Interaction	0.4115	1.1794 m^3	-708	80	-364	Games and Playable Media	0.123	1685	1.348	0.3534
3	-216 m^2	0.1747	tennis	Bioengineering	0.1904	1.4752 m^3	918	-347	1057	Natural Language Processing	0.1238	170	1.9845	-0.498
2	37 m^2	0.6852	baseball	Technology and Information Management	3.0359	-0.8017 m^3	773	2503	-1101	Natural Language Processing	0.6654	49	1.393	0.3864
4	370 m^2	0.5628	MOTOR SPORTS	Data Science	0.23	-1.5225 m^3	-2301	1028	867	Applied Mathematics	-0.1643	257	0.1488	-0.0435
5	147 m^2	1.186	ice hockey	Statistics	2.3708	0.1478 m^3	1234	-263	1190	Data Science	0.6405	-1425	0.5282	0.7516
6	-513 m^2	-0.0352	baseball	Computer Game Design	0.9467	-0.0024 m^3	18	-67	1052	Computer Game Design	1.4111	-1310	1.8988	-0.6641
5	804 m^2	0.9943	ice hockey	Bioinformatics	0.9892	0.062 m^3	-38	519	-572	Data Science	-0.856	-917	0.9127	1.2388
1	-244 m^2	1.7336	badminton	Applied Mathematics	-0.2179	-0.1876 m^3	342	491	69	Biotechnology	-0.6859	1869	-0.1861	0.0692
1	-306 m^2	0.4735	boxing	natural language processing	2.8086	1.6048 m^3	936	18	8	Human Computer Interaction	0.3291	1215	0.0338	-1.4113
2	937 m^2	0.3806	volleyball	Technology and Information Management	-0.0577	0.7083 m^3	-1354	1714	1286	Natural Language Processing	0.6271	191	1.5971	1.3847
